,src,dst,tx_x,tx_y,rx_x,rx_y,distance,power,mtoa,pl,txloss
11436,67,46,30.9787,13.657,21.9715,18.1426,10.0623,-26.1384,3.81285e-08,50.4402,50.4402
11437,67,47,30.9787,13.657,21.9787,13.6426,9,-27.7811,3.36083e-08,52.0829,52.0829
11438,67,48,30.9787,13.657,21.9859,9.14265,10.0623,-27.9624,3.82573e-08,52.2641,52.2641
11439,67,49,30.9787,13.657,21.9931,4.64266,12.7279,-29.458,4.86576e-08,53.7598,53.7598
11440,67,50,30.9787,13.657,26.4284,45.1498,31.8198,-44.9708,1.20029e-07,69.2725,69.2725
11441,67,51,30.9787,13.657,26.4356,40.6498,27.3724,-36.6782,1.06499e-07,60.98,60.98
11442,67,52,30.9787,13.657,26.4427,36.1498,22.9456,-33.8922,8.80297e-08,58.194,58.194
11443,67,53,30.9787,13.657,26.4499,31.6498,18.554,-33.8459,7.16399e-08,58.1477,58.1477
11444,67,54,30.9787,13.657,26.4571,27.1498,14.2303,-31.3805,5.375e-08,55.6823,55.6823
11445,67,55,30.9787,13.657,26.4643,22.6498,10.0623,-30.2603,3.78731e-08,54.5621,54.5621
11446,67,56,30.9787,13.657,26.4715,18.1498,6.36396,-23.5251,2.33233e-08,47.8269,47.8269
11447,67,57,30.9787,13.657,26.4787,13.6498,4.5,-21.3096,1.60988e-08,45.6113,45.6113
11448,67,58,30.9787,13.657,26.4859,9.14984,6.36396,-24.5778,2.3403e-08,48.8795,48.8795
11449,67,59,30.9787,13.657,26.4931,4.64985,10.0623,-32.1628,3.82931e-08,56.4645,56.4645
11450,67,60,30.9787,13.657,30.9284,45.157,31.5,-48.0752,1.17356e-07,72.377,72.377
11451,67,61,30.9787,13.657,30.9355,40.657,27,-40.6609,1.04791e-07,64.9626,64.9626
11452,67,62,30.9787,13.657,30.9427,36.157,22.5,-36.2085,8.79486e-08,60.5102,60.5102
11453,67,63,30.9787,13.657,30.9499,31.657,18,-33.2631,6.94033e-08,57.5648,57.5648
11454,67,64,30.9787,13.657,30.9571,27.157,13.5,-33.7864,5.03551e-08,58.0882,58.0882
11455,67,65,30.9787,13.657,30.9643,22.657,9,-27.5973,3.31877e-08,51.899,51.899
11456,67,66,30.9787,13.657,30.9715,18.157,4.5,-20.5855,1.60539e-08,44.8872,44.8872
11457,67,67,30.9787,13.657,30.9787,13.657,0,-39.6188,9.71913e-08,63.9206,63.9206
11458,67,68,30.9787,13.657,30.9859,9.15703,4.5,-20.5128,1.61214e-08,44.8146,44.8146
11459,67,69,30.9787,13.657,30.9931,4.65703,9,-26.7979,3.34702e-08,51.0997,51.0997
11460,67,70,30.9787,13.657,35.4284,45.1642,31.8198,-39.8514,1.20605e-07,64.1531,64.1531
11461,67,71,30.9787,13.657,35.4355,40.6642,27.3724,-35.3718,1.05205e-07,59.6736,59.6736
11462,67,72,30.9787,13.657,35.4427,36.1642,22.9456,-34.4091,9.07692e-08,58.7109,58.7109
11463,67,73,30.9787,13.657,35.4499,31.6642,18.554,-35.0111,7.09835e-08,59.3128,59.3128
11464,67,74,30.9787,13.657,35.4571,27.1642,14.2303,-31.0437,5.30646e-08,55.3455,55.3455
11465,67,75,30.9787,13.657,35.4643,22.6642,10.0623,-28.0979,3.75586e-08,52.3997,52.3997
11466,67,76,30.9787,13.657,35.4715,18.1642,6.36396,-24.1665,2.33107e-08,48.4682,48.4682
11467,67,77,30.9787,13.657,35.4787,13.6642,4.5,-21.9226,1.61574e-08,46.2243,46.2243
11468,67,78,30.9787,13.657,35.4859,9.16422,6.36396,-24.7349,2.34252e-08,49.0367,49.0367
11469,67,79,30.9787,13.657,35.493,4.66422,10.0623,-31.6042,3.82461e-08,55.9059,55.9059
11470,67,80,30.9787,13.657,39.9284,45.1714,32.7605,-43.3078,1.22702e-07,67.6096,67.6096
11471,67,81,30.9787,13.657,39.9355,40.6714,28.4605,-43.068,1.0826e-07,67.3698,67.3698
11472,67,82,30.9787,13.657,39.9427,36.1714,24.2332,-38.4909,9.37982e-08,62.7927,62.7927
11473,67,83,30.9787,13.657,39.9499,31.6714,20.1246,-32.8824,7.8579e-08,57.1842,57.1842
11474,67,84,30.9787,13.657,39.9571,27.1714,16.225,-32.6641,6.18721e-08,56.9659,56.9659
11475,67,85,30.9787,13.657,39.9643,22.6714,12.7279,-33.545,4.849e-08,57.8467,57.8467
11476,67,86,30.9787,13.657,39.9715,18.1714,10.0623,-29.5409,3.74639e-08,53.8427,53.8427
11477,67,87,30.9787,13.657,39.9787,13.6714,9,-28.6313,3.28848e-08,52.9331,52.9331
11478,67,88,30.9787,13.657,39.9859,9.1714,10.0623,-28.259,3.75544e-08,52.5607,52.5607
11479,67,89,30.9787,13.657,39.993,4.67141,12.7279,-30.2079,4.85524e-08,54.5096,54.5096
11480,67,90,30.9787,13.657,44.4283,45.1785,34.271,-46.1743,1.25155e-07,70.4761,70.4761
11481,67,91,30.9787,13.657,44.4355,40.6786,30.1869,-35.4873,1.13361e-07,59.7891,59.7891
11482,67,92,30.9787,13.657,44.4427,36.1786,26.2393,-35.7026,1.00698e-07,60.0044,60.0044
11483,67,93,30.9787,13.657,44.4499,31.6786,22.5,-30.9372,8.66332e-08,55.239,55.239
11484,67,94,30.9787,13.657,44.4571,27.1786,19.0919,-32.3205,7.34539e-08,56.6222,56.6222
11485,67,95,30.9787,13.657,44.4643,22.6786,16.225,-32.8817,6.12718e-08,57.1835,57.1835
11486,67,96,30.9787,13.657,44.4715,18.1786,14.2303,-31.94,5.3619e-08,56.2418,56.2418
11487,67,97,30.9787,13.657,44.4787,13.6786,13.5,-31.3318,5.0379e-08,55.6335,55.6335
11488,67,98,30.9787,13.657,44.4858,9.17859,14.2302,-30.827,5.38356e-08,55.1288,55.1288
11489,67,99,30.9787,13.657,44.493,4.6786,16.225,-31.7395,6.07792e-08,56.0412,56.0412
11490,67,100,30.9787,13.657,48.9283,45.1857,36.2802,-40.8612,1.33964e-07,65.163,65.163
11491,67,101,30.9787,13.657,48.9355,40.6857,32.45,-42.7752,1.20301e-07,67.077,67.077
11492,67,102,30.9787,13.657,48.9427,36.1857,28.8141,-40.7868,1.07829e-07,65.0885,65.0885
11493,67,103,30.9787,13.657,48.9499,31.6858,25.4558,-33.3895,9.83552e-08,57.6913,57.6913
11494,67,104,30.9787,13.657,48.9571,27.1858,22.5,-36.0276,8.71035e-08,60.3293,60.3293
11495,67,105,30.9787,13.657,48.9643,22.6858,20.1246,-36.3061,7.67869e-08,60.6078,60.6078
11496,67,106,30.9787,13.657,48.9715,18.1858,18.554,-34.5851,7.08842e-08,58.8869,58.8869
11497,67,107,30.9787,13.657,48.9787,13.6858,18,-32.8132,6.8426e-08,57.115,57.115
11498,67,108,30.9787,13.657,48.9858,9.18578,18.554,-33.9125,7.11326e-08,58.2143,58.2143
11499,67,109,30.9787,13.657,48.993,4.68578,20.1246,-33.6076,7.73536e-08,57.9094,57.9094
11500,67,110,30.9787,13.657,53.4283,45.1929,38.7105,-40.8955,1.41267e-07,65.1973,65.1973
11501,67,111,30.9787,13.657,53.4355,40.6929,35.1461,-43.5194,1.29873e-07,67.8211,67.8211
11502,67,112,30.9787,13.657,53.4427,36.1929,31.8198,-40.5936,1.19368e-07,64.8954,64.8954
11503,67,113,30.9787,13.657,53.4499,31.6929,28.8141,-38.8914,1.11305e-07,63.1931,63.1931
11504,67,114,30.9787,13.657,53.4571,27.1929,26.2393,-33.5846,1.01899e-07,57.8864,57.8864
11505,67,115,30.9787,13.657,53.4643,22.693,24.2332,-35.4317,9.35407e-08,59.7334,59.7334
11506,67,116,30.9787,13.657,53.4715,18.193,22.9456,-33.8447,8.8349e-08,58.1465,58.1465
11507,67,117,30.9787,13.657,53.4786,13.693,22.5,-34.6975,8.6205e-08,58.9993,58.9993
11508,67,118,30.9787,13.657,53.4858,9.19297,22.9456,-34.9824,8.86066e-08,59.2842,59.2842
11509,67,119,30.9787,13.657,53.493,4.69297,24.2332,-35.5629,9.41643e-08,59.8647,59.8647
11510,67,120,30.9787,13.657,57.9283,45.2001,41.488,-36.1524,1.51031e-07,60.4542,60.4542
11511,67,121,30.9787,13.657,57.9355,40.7001,38.1838,-38.5951,1.40343e-07,62.8969,62.8969
11512,67,122,30.9787,13.657,57.9427,36.2001,35.1461,-36.1004,1.30209e-07,60.4022,60.4022
11513,67,123,30.9787,13.657,57.9499,31.7001,32.45,-41.5984,1.2304e-07,65.9001,65.9001
11514,67,124,30.9787,13.657,57.9571,27.2001,30.1869,-41.293,1.15713e-07,65.5948,65.5948
11515,67,125,30.9787,13.657,57.9643,22.7001,28.4605,-46.1184,1.09706e-07,70.4201,70.4201
11516,67,126,30.9787,13.657,57.9715,18.2001,27.3724,-40.2562,1.05559e-07,64.5579,64.5579
11517,67,127,30.9787,13.657,57.9786,13.7001,27,-39.5152,1.04027e-07,63.8169,63.8169
11518,67,128,30.9787,13.657,57.9858,9.20015,27.3724,-42.6629,1.0606e-07,66.9646,66.9646
11519,67,129,30.9787,13.657,57.993,4.70016,28.4605,-40.684,1.1046e-07,64.9858,64.9858
11520,67,130,30.9787,13.657,62.4283,45.2073,44.5477,-39.8732,1.62671e-07,64.175,64.175
11521,67,131,30.9787,13.657,62.4355,40.7073,41.488,-38.8019,1.53806e-07,63.1036,63.1036
11522,67,132,30.9787,13.657,62.4427,36.2073,38.7105,-41.6739,1.40718e-07,65.9757,65.9757
11523,67,133,30.9787,13.657,62.4499,31.7073,36.2802,-40.1285,1.33376e-07,64.4303,64.4303
11524,67,134,30.9787,13.657,62.4571,27.2073,34.271,-40.2689,1.30918e-07,64.5707,64.5707
11525,67,135,30.9787,13.657,62.4643,22.7073,32.7605,-37.4754,1.26354e-07,61.7772,61.7772
11526,67,136,30.9787,13.657,62.4714,18.2073,31.8198,-52.2955,1.21994e-07,76.5972,76.5972
11527,67,137,30.9787,13.657,62.4786,13.7073,31.5,-38.2241,1.21436e-07,62.5259,62.5259
11528,67,138,30.9787,13.657,62.4858,9.20734,31.8198,-46.738,1.23346e-07,71.0397,71.0397
11529,67,139,30.9787,13.657,62.493,4.70735,32.7605,-42.5654,1.27827e-07,66.8672,66.8672
11530,67,140,30.9787,13.657,66.9283,45.2145,47.8357,-36.1645,1.7429e-07,60.4663,60.4663
11531,67,141,30.9787,13.657,66.9355,40.7145,45,-38.157,1.61468e-07,62.4587,62.4587
11532,67,142,30.9787,13.657,66.9427,36.2145,42.4529,-38.6909,1.53177e-07,62.9926,62.9926
11533,67,143,30.9787,13.657,66.9499,31.7145,40.2492,-36.6924,1.46184e-07,60.9941,60.9941
11534,67,144,30.9787,13.657,66.9571,27.2145,38.448,-39.3751,1.46025e-07,63.6769,63.6769
11535,67,145,30.9787,13.657,66.9643,22.7145,37.108,-42.0776,1.39638e-07,66.3794,66.3794
11536,67,146,30.9787,13.657,66.9714,18.2145,36.2802,-42.4703,1.37684e-07,66.772,66.772
11537,67,147,30.9787,13.657,66.9786,13.7145,36,-36.3586,1.37151e-07,60.6604,60.6604
11538,67,148,30.9787,13.657,66.9858,9.21453,36.2802,-39.5635,1.39416e-07,63.8652,63.8652
11539,67,149,30.9787,13.657,66.993,4.71454,37.108,-41.0542,1.44236e-07,65.356,65.356
11540,67,150,30.9787,13.657,71.4283,45.2217,51.3079,-45.2476,1.86266e-07,69.5494,69.5494
11541,67,151,30.9787,13.657,71.4355,40.7217,48.6749,-38.4013,1.72363e-07,62.7031,62.7031
11542,67,152,30.9787,13.657,71.4427,36.2217,46.3303,-38.7087,1.644e-07,63.0105,63.0105
11543,67,153,30.9787,13.657,71.4499,31.7217,44.3199,-39.4595,1.58768e-07,63.7613,63.7613
11544,67,154,30.9787,13.657,71.4571,27.2217,42.6907,-39.014,1.59922e-07,63.3158,63.3158
11545,67,155,30.9787,13.657,71.4642,22.7217,41.488,-35.4086,1.55068e-07,59.7103,59.7103
11546,67,156,30.9787,13.657,71.4714,18.2217,40.7492,-37.4993,1.53019e-07,61.801,61.801
11547,67,157,30.9787,13.657,71.4786,13.7217,40.5,-35.5115,1.52805e-07,59.8133,59.8133
11548,67,158,30.9787,13.657,71.4858,9.22172,40.7492,-36.735,1.54926e-07,61.0367,61.0367
11549,67,159,30.9787,13.657,71.493,4.72172,41.488,-34.8638,1.5818e-07,59.1656,59.1656
11550,67,160,30.9787,13.657,75.9283,45.2289,54.9295,-38.497,1.97517e-07,62.7988,62.7988
11551,67,161,30.9787,13.657,75.9355,40.7289,52.4786,-40.4886,1.83724e-07,64.7904,64.7904
11552,67,162,30.9787,13.657,75.9427,36.2289,50.3115,-40.7218,1.76322e-07,65.0235,65.0235
11553,67,163,30.9787,13.657,75.9499,31.7289,48.4665,-43.4312,1.71418e-07,67.7329,67.7329
11554,67,164,30.9787,13.657,75.9571,27.2289,46.9814,-35.3919,1.73471e-07,59.6936,59.6936
11555,67,165,30.9787,13.657,75.9642,22.7289,45.8912,-38.4735,1.69015e-07,62.7753,62.7753
11556,67,166,30.9787,13.657,75.9714,18.2289,45.2244,-36.8793,1.67363e-07,61.181,61.181
11557,67,167,30.9787,13.657,75.9786,13.7289,45,-34.7876,1.67623e-07,59.0893,59.0893
11558,67,168,30.9787,13.657,75.9858,9.22891,45.2244,-37.3441,1.69505e-07,61.6459,61.6459
11559,67,169,30.9787,13.657,75.993,4.72891,45.8912,-43.1817,1.72434e-07,67.4834,67.4834
11560,68,0,30.9859,9.15703,3.9284,45.1139,45,-37.1231,1.58111e-07,61.4248,61.4248
11561,68,1,30.9859,9.15703,3.93558,40.6139,41.488,-34.9849,1.46674e-07,59.2866,59.2866
11562,68,2,30.9859,9.15703,3.94277,36.1139,38.1838,-37.3226,1.35962e-07,61.6243,61.6243
11563,68,3,30.9859,9.15703,3.94996,31.6139,35.1461,-37.4912,1.2662e-07,61.7929,61.7929
11564,68,4,30.9859,9.15703,3.95715,27.1139,32.45,-36.9853,1.17869e-07,61.287,61.287
11565,68,5,30.9859,9.15703,3.96433,22.6139,30.1869,-47.7113,1.13286e-07,72.0131,72.0131
11566,68,6,30.9859,9.15703,3.97152,18.1139,28.4605,-49.1413,1.07427e-07,73.443,73.443
11567,68,7,30.9859,9.15703,3.97871,13.6139,27.3724,-39.5044,1.03325e-07,63.8062,63.8062
11568,68,8,30.9859,9.15703,3.9859,9.1139,27,-43.2195,1.02463e-07,67.5213,67.5213
11569,68,9,30.9859,9.15703,3.99309,4.61391,27.3724,-42.2163,1.0389e-07,66.518,66.518
11570,68,10,30.9859,9.15703,8.42839,45.121,42.4529,-42.6529,1.50232e-07,66.9546,66.9546
11571,68,11,30.9859,9.15703,8.43558,40.621,38.7105,-34.8134,1.38659e-07,59.1152,59.1152
11572,68,12,30.9859,9.15703,8.44277,36.1211,35.1461,-37.2692,1.26657e-07,61.571,61.571
11573,68,13,30.9859,9.15703,8.44995,31.6211,31.8198,-60.4933,1.15303e-07,84.7951,84.7951
11574,68,14,30.9859,9.15703,8.45714,27.1211,28.8141,-44.7789,1.05722e-07,69.0806,69.0806
11575,68,15,30.9859,9.15703,8.46433,22.6211,26.2393,-40.144,9.946e-08,64.4458,64.4458
11576,68,16,30.9859,9.15703,8.47152,18.1211,24.2332,-37.4028,9.21944e-08,61.7046,61.7046
11577,68,17,30.9859,9.15703,8.4787,13.6211,22.9456,-35.8327,8.73955e-08,60.1345,60.1345
11578,68,18,30.9859,9.15703,8.48589,9.12109,22.5,-35.5152,8.55408e-08,59.8169,59.8169
11579,68,19,30.9859,9.15703,8.49308,4.62109,22.9456,-34.1615,8.7932e-08,58.4632,58.4632
11580,68,20,30.9859,9.15703,12.9284,45.1282,40.2492,-34.299,1.4279e-07,58.6008,58.6008
11581,68,21,30.9859,9.15703,12.9356,40.6282,36.2802,-36.1322,1.30934e-07,60.4339,60.4339
11582,68,22,30.9859,9.15703,12.9428,36.1282,32.45,-38.7589,1.1841e-07,63.0607,63.0607
11583,68,23,30.9859,9.15703,12.9499,31.6282,28.8141,-38.2091,1.05888e-07,62.5109,62.5109
11584,68,24,30.9859,9.15703,12.9571,27.1283,25.4558,-36.2613,9.36536e-08,60.5631,60.5631
11585,68,25,30.9859,9.15703,12.9643,22.6283,22.5,-37.1894,8.57094e-08,61.4911,61.4911
11586,68,26,30.9859,9.15703,12.9715,18.1283,20.1246,-32.0552,7.66847e-08,56.3569,56.3569
11587,68,27,30.9859,9.15703,12.9787,13.6283,18.554,-31.8999,7.07002e-08,56.2016,56.2016
11588,68,28,30.9859,9.15703,12.9859,9.12828,18,-35.328,6.82385e-08,59.6298,59.6298
11589,68,29,30.9859,9.15703,12.9931,4.62828,18.554,-32.6258,7.09404e-08,56.9276,56.9276
11590,68,30,30.9859,9.15703,17.4284,45.1354,38.448,-37.3635,1.39383e-07,61.6653,61.6653
11591,68,31,30.9859,9.15703,17.4356,40.6354,34.271,-38.5739,1.23485e-07,62.8756,62.8756
11592,68,32,30.9859,9.15703,17.4428,36.1354,30.1869,-41.2768,1.09691e-07,65.5785,65.5785
11593,68,33,30.9859,9.15703,17.4499,31.6354,26.2393,-34.9989,9.6372e-08,59.3007,59.3007
11594,68,34,30.9859,9.15703,17.4571,27.1354,22.5,-40.9373,8.32144e-08,65.2391,65.2391
11595,68,35,30.9859,9.15703,17.4643,22.6354,19.0919,-30.3829,7.10583e-08,54.6847,54.6847
11596,68,36,30.9859,9.15703,17.4715,18.1355,16.225,-33.9683,6.14879e-08,58.2701,58.2701
11597,68,37,30.9859,9.15703,17.4787,13.6355,14.2302,-29.3361,5.37832e-08,53.6378,53.6378
11598,68,38,30.9859,9.15703,17.4859,9.13546,13.5,-30.3539,5.12201e-08,54.6557,54.6557
11599,68,39,30.9859,9.15703,17.4931,4.63547,14.2302,-29.6537,5.4668e-08,53.9554,53.9554
11600,68,40,30.9859,9.15703,21.9284,45.1426,37.108,-37.2089,1.40175e-07,61.5107,61.5107
11601,68,41,30.9859,9.15703,21.9356,40.6426,32.7605,-44.9978,1.25722e-07,69.2996,69.2996
11602,68,42,30.9859,9.15703,21.9427,36.1426,28.4605,-42.4586,1.06939e-07,66.7604,66.7604
11603,68,43,30.9859,9.15703,21.9499,31.6426,24.2332,-33.7818,9.20858e-08,58.0836,58.0836
11604,68,44,30.9859,9.15703,21.9571,27.1426,20.1246,-31.8038,7.82105e-08,56.1055,56.1055
11605,68,45,30.9859,9.15703,21.9643,22.6426,16.225,-34.0918,6.3154e-08,58.3935,58.3935
11606,68,46,30.9859,9.15703,21.9715,18.1426,12.7279,-29.2332,4.91019e-08,53.535,53.535
11607,68,47,30.9859,9.15703,21.9787,13.6426,10.0623,-27.8032,3.82776e-08,52.105,52.105
11608,68,48,30.9859,9.15703,21.9859,9.14265,9,-26.4995,3.3723e-08,50.8013,50.8013
11609,68,49,30.9859,9.15703,21.9931,4.64266,10.0623,-27.8484,3.8042e-08,52.1501,52.1501
11610,68,50,30.9859,9.15703,26.4284,45.1498,36.2802,-36.0601,1.37372e-07,60.3619,60.3619
11611,68,51,30.9859,9.15703,26.4356,40.6498,31.8198,-36.8142,1.2247e-07,61.116,61.116
11612,68,52,30.9859,9.15703,26.4427,36.1498,27.3724,-36.243,1.02554e-07,60.5448,60.5448
11613,68,53,30.9859,9.15703,26.4499,31.6498,22.9456,-33.9323,8.67122e-08,58.2341,58.2341
11614,68,54,30.9859,9.15703,26.4571,27.1498,18.554,-34.3441,7.16041e-08,58.6458,58.6458
11615,68,55,30.9859,9.15703,26.4643,22.6498,14.2303,-30.8265,5.45675e-08,55.1283,55.1283
11616,68,56,30.9859,9.15703,26.4715,18.1498,10.0623,-29.7941,3.80402e-08,54.0959,54.0959
11617,68,57,30.9859,9.15703,26.4787,13.6498,6.36396,-24.4796,2.34513e-08,48.7813,48.7813
11618,68,58,30.9859,9.15703,26.4859,9.14984,4.5,-20.1163,1.61812e-08,44.4181,44.4181
11619,68,59,30.9859,9.15703,26.4931,4.64985,6.36396,-25.556,2.36316e-08,49.8578,49.8578
11620,68,60,30.9859,9.15703,30.9284,45.157,36,-39.6946,1.36831e-07,63.9963,63.9963
11621,68,61,30.9859,9.15703,30.9355,40.657,31.5,-41.2694,1.21335e-07,65.5711,65.5711
11622,68,62,30.9859,9.15703,30.9427,36.157,27,-42.6928,1.03207e-07,66.9946,66.9946
11623,68,63,30.9859,9.15703,30.9499,31.657,22.5,-37.6915,8.46717e-08,61.9933,61.9933
11624,68,64,30.9859,9.15703,30.9571,27.157,18,-32.0457,6.83654e-08,56.3475,56.3475
11625,68,65,30.9859,9.15703,30.9643,22.657,13.5,-31.9077,5.07031e-08,56.2095,56.2095
11626,68,66,30.9859,9.15703,30.9715,18.157,9,-26.9814,3.3255e-08,51.2832,51.2832
11627,68,67,30.9859,9.15703,30.9787,13.657,4.5,-20.5834,1.61151e-08,44.8851,44.8851
11628,68,68,30.9859,9.15703,30.9859,9.15703,0,-37.5832,8.22505e-08,61.885,61.885
11629,68,69,30.9859,9.15703,30.9931,4.65703,4.5,-20.1875,1.62656e-08,44.4893,44.4893
11630,68,70,30.9859,9.15703,35.4284,45.1642,36.2802,-33.8748,1.37109e-07,58.1766,58.1766
11631,68,71,30.9859,9.15703,35.4355,40.6642,31.8198,-37.2022,1.22485e-07,61.5039,61.5039
11632,68,72,30.9859,9.15703,35.4427,36.1642,27.3724,-33.6512,1.06535e-07,57.953,57.953
11633,68,73,30.9859,9.15703,35.4499,31.6642,22.9456,-33.0041,8.65667e-08,57.3059,57.3059
11634,68,74,30.9859,9.15703,35.4571,27.1642,18.554,-35.2576,6.96677e-08,59.5594,59.5594
11635,68,75,30.9859,9.15703,35.4643,22.6642,14.2303,-30.7672,5.38993e-08,55.069,55.069
11636,68,76,30.9859,9.15703,35.4715,18.1642,10.0623,-27.8119,3.76347e-08,52.1137,52.1137
11637,68,77,30.9859,9.15703,35.4787,13.6642,6.36396,-24.6852,2.3409e-08,48.987,48.987
11638,68,78,30.9859,9.15703,35.4859,9.16422,4.5,-20.522,1.62613e-08,44.8238,44.8238
11639,68,79,30.9859,9.15703,35.493,4.66422,6.36396,-26.4602,2.38122e-08,50.762,50.762
11640,68,80,30.9859,9.15703,39.9284,45.1714,37.108,-35.1745,1.39531e-07,59.4762,59.4762
11641,68,81,30.9859,9.15703,39.9355,40.6714,32.7605,-36.4911,1.24615e-07,60.7929,60.7929
11642,68,82,30.9859,9.15703,39.9427,36.1714,28.4605,-39.3416,1.09217e-07,63.6434,63.6434
11643,68,83,30.9859,9.15703,39.9499,31.6714,24.2332,-34.4372,9.39605e-08,58.739,58.739
11644,68,84,30.9859,9.15703,39.9571,27.1714,20.1246,-34.2047,7.73886e-08,58.5065,58.5065
11645,68,85,30.9859,9.15703,39.9643,22.6714,16.225,-32.3572,6.287e-08,56.6589,56.6589
11646,68,86,30.9859,9.15703,39.9715,18.1714,12.7279,-32.3821,4.84268e-08,56.6838,56.6838
11647,68,87,30.9859,9.15703,39.9787,13.6714,10.0623,-28.9437,3.74956e-08,53.2454,53.2454
11648,68,88,30.9859,9.15703,39.9859,9.1714,9,-27.0579,3.29403e-08,51.3596,51.3596
11649,68,89,30.9859,9.15703,39.993,4.67141,10.0623,-28.3549,3.76402e-08,52.6567,52.6567
11650,68,90,30.9859,9.15703,44.4283,45.1785,38.448,-42.196,1.42232e-07,66.4978,66.4978
11651,68,91,30.9859,9.15703,44.4355,40.6786,34.271,-38.4126,1.29704e-07,62.7144,62.7144
11652,68,92,30.9859,9.15703,44.4427,36.1786,30.1869,-38.3961,1.15476e-07,62.6978,62.6978
11653,68,93,30.9859,9.15703,44.4499,31.6786,26.2393,-36.0631,1.00702e-07,60.3648,60.3648
11654,68,94,30.9859,9.15703,44.4571,27.1786,22.5,-34.8778,8.53414e-08,59.1795,59.1795
11655,68,95,30.9859,9.15703,44.4643,22.6786,19.0919,-32.4957,7.23991e-08,56.7974,56.7974
11656,68,96,30.9859,9.15703,44.4715,18.1786,16.225,-32.3073,6.14825e-08,56.6091,56.6091
11657,68,97,30.9859,9.15703,44.4787,13.6786,14.2302,-30.7868,5.3793e-08,55.0885,55.0885
11658,68,98,30.9859,9.15703,44.4858,9.17859,13.5,-30.015,5.05692e-08,54.3168,54.3168
11659,68,99,30.9859,9.15703,44.493,4.6786,14.2302,-29.6708,5.31635e-08,53.9725,53.9725
11660,68,100,30.9859,9.15703,48.9283,45.1857,40.2492,-42.5518,1.45666e-07,66.8536,66.8536
11661,68,101,30.9859,9.15703,48.9355,40.6857,36.2802,-41.7925,1.36328e-07,66.0942,66.0942
11662,68,102,30.9859,9.15703,48.9427,36.1857,32.45,-46.6479,1.23299e-07,70.9496,70.9496
11663,68,103,30.9859,9.15703,48.9499,31.6858,28.8141,-38.1671,1.1018e-07,62.4689,62.4689
11664,68,104,30.9859,9.15703,48.9571,27.1858,25.4558,-35.0757,9.89586e-08,59.3775,59.3775
11665,68,105,30.9859,9.15703,48.9643,22.6858,22.5,-34.325,8.59618e-08,58.6267,58.6267
11666,68,106,30.9859,9.15703,48.9715,18.1858,20.1246,-34.9945,7.70155e-08,59.2963,59.2963
11667,68,107,30.9859,9.15703,48.9787,13.6858,18.554,-34.9654,7.10097e-08,59.2671,59.2671
11668,68,108,30.9859,9.15703,48.9858,9.18578,18,-32.0768,6.85495e-08,56.3786,56.3786
11669,68,109,30.9859,9.15703,48.993,4.68578,18.554,-31.1242,7.16771e-08,55.426,55.426
11670,68,110,30.9859,9.15703,53.4283,45.1929,42.4529,-36.7285,1.53303e-07,61.0302,61.0302
11671,68,111,30.9859,9.15703,53.4355,40.6929,38.7105,-43.1002,1.44591e-07,67.4019,67.4019
11672,68,112,30.9859,9.15703,53.4427,36.1929,35.1461,-38.1924,1.32276e-07,62.4941,62.4941
11673,68,113,30.9859,9.15703,53.4499,31.6929,31.8198,-41.2073,1.21158e-07,65.509,65.509
11674,68,114,30.9859,9.15703,53.4571,27.1929,28.8141,-41.4593,1.1175e-07,65.761,65.761
11675,68,115,30.9859,9.15703,53.4643,22.693,26.2393,-35.39,1.00777e-07,59.6918,59.6918
11676,68,116,30.9859,9.15703,53.4715,18.193,24.2332,-34.7634,9.33622e-08,59.0652,59.0652
11677,68,117,30.9859,9.15703,53.4786,13.693,22.9456,-34.991,8.86612e-08,59.2928,59.2928
11678,68,118,30.9859,9.15703,53.4858,9.19297,22.5,-33.4232,8.6645e-08,57.725,57.725
11679,68,119,30.9859,9.15703,53.493,4.69297,22.9456,-34.6589,8.95477e-08,58.9606,58.9606
11680,68,120,30.9859,9.15703,57.9283,45.2001,45,-36.5906,1.6187e-07,60.8924,60.8924
11681,68,121,30.9859,9.15703,57.9355,40.7001,41.488,-37.2143,1.51305e-07,61.516,61.516
11682,68,122,30.9859,9.15703,57.9427,36.2001,38.1838,-35.8866,1.42406e-07,60.1884,60.1884
11683,68,123,30.9859,9.15703,57.9499,31.7001,35.1461,-37.3191,1.32473e-07,61.6209,61.6209
11684,68,124,30.9859,9.15703,57.9571,27.2001,32.45,-39.4843,1.23537e-07,63.7861,63.7861
11685,68,125,30.9859,9.15703,57.9643,22.7001,30.1869,-38.5488,1.15656e-07,62.8505,62.8505
11686,68,126,30.9859,9.15703,57.9715,18.2001,28.4605,-44.3025,1.0959e-07,68.6043,68.6043
11687,68,127,30.9859,9.15703,57.9786,13.7001,27.3724,-40.8176,1.06375e-07,65.1194,65.1194
11688,68,128,30.9859,9.15703,57.9858,9.20015,27,-35.968,1.05415e-07,60.2698,60.2698
11689,68,129,30.9859,9.15703,57.993,4.70016,27.3724,-37.8552,1.08077e-07,62.1569,62.1569
11690,68,130,30.9859,9.15703,62.4283,45.2073,47.8357,-41.5479,1.7296e-07,65.8497,65.8497
11691,68,131,30.9859,9.15703,62.4355,40.7073,44.5477,-37.0593,1.59964e-07,61.361,61.361
